,loss,custom_mae,custom_mean_sd,custom_mse,custom_mse_scaled,gaussian_reconstruction_loss,r_squared,r_squared_linreg,run
26,17.00931739807129,0.1543756127357483,0.6055077314376831,0.040485233068466187,0.11045344918966293,17.009305953979492,0.4811978042125702,0.5747454166412354,0.001
27,17.035491943359375,0.1545795202255249,0.6062212586402893,0.040310706943273544,0.10959427058696747,17.03548812866211,0.4830396771430969,0.5761897563934326,0.001
28,17.113300323486328,0.1586306244134903,0.6060082316398621,0.04213764891028404,0.11461735516786575,17.113300323486328,0.45895659923553467,0.5728121399879456,0.001
29,17.053367614746094,0.15399032831192017,0.6062110066413879,0.04066597670316696,0.11059591919183731,17.053363800048828,0.4786972999572754,0.5935348272323608,0.001
30,16.98405647277832,0.1540655642747879,0.6055602431297302,0.03991946578025818,0.1088874340057373,16.984058380126953,0.4897189438343048,0.5848342776298523,0.01
31,17.039535522460938,0.15404640138149261,0.6061195135116577,0.04046139493584633,0.1101265475153923,17.03952407836914,0.48053017258644104,0.5801815390586853,0.01
32,16.93257713317871,0.15086126327514648,0.6059770584106445,0.038438908755779266,0.10467065125703812,16.93256950378418,0.5064013004302979,0.5819739103317261,0.01
33,17.063140869140625,0.1559714525938034,0.6058123111724854,0.04126361012458801,0.11244943737983704,17.06313705444336,0.47277796268463135,0.5755643844604492,0.01
34,16.927881240844727,0.1511363536119461,0.6057025194168091,0.03863381966948509,0.10530763864517212,16.92788314819336,0.5065160989761353,0.5885723233222961,0.01
35,17.063682556152344,0.1570107638835907,0.6057744026184082,0.041314683854579926,0.11259825527667999,17.063703536987305,0.47136494517326355,0.5650888085365295,0.01
36,16.972909927368164,0.15364255011081696,0.605866014957428,0.03937593847513199,0.10725182294845581,16.972911834716797,0.4941377341747284,0.5709349513053894,0.01
37,17.011343002319336,0.15462236106395721,0.6058676242828369,0.04014355316758156,0.10937585681676865,17.011337280273438,0.4861358404159546,0.574169397354126,0.01
38,16.99365234375,0.15488263964653015,0.6058356165885925,0.03981718048453331,0.1085018664598465,16.99364471435547,0.48850011825561523,0.5684031248092651,0.01
39,17.131765365600586,0.1618071049451828,0.6057713627815247,0.04271252825856209,0.1164076030254364,17.131755828857422,0.45364341139793396,0.5434600710868835,0.01
40,17.106592178344727,0.15951280295848846,0.605651319026947,0.04232826456427574,0.11539912223815918,17.10658836364746,0.45756205916404724,0.5513327717781067,0.01
41,17.17391014099121,0.16095323860645294,0.6058959364891052,0.04342886433005333,0.11832781881093979,17.173919677734375,0.4432043433189392,0.5415310263633728,0.01
42,17.0568790435791,0.15650832653045654,0.6058246493339539,0.04112130403518677,0.11207184940576553,17.056867599487305,0.474714070558548,0.568695604801178,0.01
43,17.061681747436523,0.15650509297847748,0.6059363484382629,0.04109297692775726,0.11195366829633713,17.06167984008789,0.47663062810897827,0.576932430267334,0.01
44,17.18507194519043,0.16135987639427185,0.6060200333595276,0.043530188500881195,0.11853284388780594,17.185073852539062,0.4410838186740875,0.5343231558799744,0.01
